"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Emami Y.; Zhou H.; Gaitan M.G.; Li K.; Almeida L.","Emami, Yousef (57209137375); Zhou, Hao (57221065075); Gaitan, Miguel Gutierrez (57192172325); Li, Kai (57092360800); Almeida, Luis (35727555700)","57209137375; 57221065075; 57192172325; 57092360800; 35727555700","FRSICL: LLM-Enabled In-Context Learning Flight Resource Allocation for Fresh Data Collection in UAV-Assisted Wildfire Monitoring","2026","IEEE Internet of Things Journal","","","","","","0","10.1109/JIOT.2026.3666194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105030578838&doi=10.1109%2FJIOT.2026.3666194&partnerID=40&md5=3aefd82c2710afe66c8fd95774649839","Uncrewed Aerial Vehicles (UAVs) play a vital role in public safety, especially in monitoring wildfires, where early detection reduces environmental impact. In UAV-Assisted Wildfire Monitoring (UAWM) systems, jointly optimizing the data collection schedule and UAV velocity is essential to minimize the average Age of Information (AoI) for sensory data. Deep Reinforcement Learning (DRL) has been used for this optimization, but its limitations - including low sampling efficiency, discrepancies between simulation and real-world conditions, and complex training - make it unsuitable for time-critical applications such as wildfire monitoring. Recent advances in Large Language Models (LLMs) provide a promising alternative. With strong reasoning and generalization capabilities, LLMs can adapt to new tasks through In-Context Learning (ICL), which enables task adaptation using natural language prompts and example-based guidance without retraining. This paper proposes a novel online Flight Resource Allocation scheme based on LLM-Enabled In-Context Learning (FRSICL) to jointly optimize the data collection schedule and UAV velocity along the trajectory in real time, thereby asymptotically minimizing the average AoI across all ground sensors. Unlike DRL, FRSICL generates data collection schedules and velocities using natural language task descriptions and feedback from the environment, enabling dynamic decision-making without extensive retraining. Simulation results confirm the effectiveness of FRSICL compared to state-of-the-art baselines, namely Proximal Policy Optimization, Block Coordinate Descent, and Nearest Neighbor. © 2026 IEEE.","Age of Information; In-Context Learning; Large Language Models; Network Edge; Unmanned Aerial Vehicles","Aircraft detection; Antennas; Computational linguistics; Computer simulation languages; Data acquisition; Decision making; Deep learning; Deep reinforcement learning; Environmental impact; Natural language processing systems; Resource allocation; Aerial vehicle; Age of information; Context learning; In contexts; In-context learning; Language model; Large language model; Network edges; Uncrewed aerial vehicles; Unmanned aerial vehicle; Unmanned aerial vehicles (UAV)","Article","Article in press","All Open Access; Green Open Access","Scopus","2-s2.0-105030578838"
"Zheng C.; Pan K.; Dong J.; Chen L.; Guo Q.; Wu S.; Luo H.; Zhang X.","Zheng, Chunxiang (36563177600); Pan, Kai (58891445800); Dong, Jiadong (57488074400); Chen, Lin (58891222200); Guo, Qinghu (58891445900); Wu, Shunfeng (58891222300); Luo, Hanyun (57487967500); Zhang, Xiaolin (58950987500)","36563177600; 58891445800; 57488074400; 58891222200; 58891445900; 58891222300; 57487967500; 58950987500","Multi-Agent Collaborative Optimization of UAV Trajectory and Latency-Aware DAG Task Offloading in UAV-Assisted MEC","2024","IEEE Access","12","","","42521","42534","21","10.1109/ACCESS.2024.3378512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188440747&doi=10.1109%2FACCESS.2024.3378512&partnerID=40&md5=83c0cf7db37b559e79bcbf96783c75d5","The domain of UAV-assisted Multi-Access Edge Computing (MEC) emerges as a novel frontier, characterized by the seamless integration of edge computing capabilities with UAV to facilitate advanced computational services for Terminal Devices (TDs). This research tackles two critical aspects in UAV-assisted MEC frameworks: the strategic formulation of UAV flight paths and the refinement of execution latency for Directed Acyclic Graph (DAG) tasks. We introduce an innovative solution employing Deep Reinforcement Learning (DRL), coined as the Twin Delayed Deep Deterministic Policy Gradient for UAV Trajectory Planning and Task Offloading (TD3-TT) algorithm. This algorithm harmonizes UAV flight planning, DAG task delegation, and scheduling hierarchies, thereby enabling UAV to efficiently undertake task offloading and processing concurrently along their designated optimal trajectories. Through this approach, the latency within the computational network is significantly diminished. A thorough examination of simulation outcomes reveals that the TD3-TT algorithm exhibits notable convergence and robustness, surpassing conventional benchmarks and markedly reducing the execution latency of DAG tasks.  © 2013 IEEE.","Deep reinforcement learning; directed acyclic graph; multi-access edge computing; unmanned aerial vehicle","Antennas; Computation offloading; Deep learning; Directed graphs; Job analysis; Motion planning; Multi agent systems; Reinforcement learning; Trajectories; Unmanned aerial vehicles (UAV); Acyclic graphs; Aerial vehicle; Computational modelling; Deep reinforcement learning; Directed acyclic graph; Edge computing; Energy-consumption; Multi-access edge computing; Multiaccess; Optimisations; Reinforcement learnings; Resource management; Task analysis; Unmanned aerial vehicle; Energy utilization","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85188440747"
"Hua M.; Xu M.; Li J.; Zhao X.; Wang Q.; Ni X.; Wu Y.","Hua, Mingzhuang (57203089246); Xu, Miaokun (60093004200); Li, Jinbo (57204832462); Zhao, Xiaopeng (60170702400); Wang, Qin (55558792000); Ni, Xinyuan (60093241800); Wu, Yueqing (60093242500)","57203089246; 60093004200; 57204832462; 60170702400; 55558792000; 60093241800; 60093242500","Temporal-aware transformer networks for state of charge multi-output prediction in unmanned aerial vehicle lithium-ion batteries","2026","Scientific Reports","16","1","2543","","","0","10.1038/s41598-025-32347-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105027996231&doi=10.1038%2Fs41598-025-32347-6&partnerID=40&md5=481c42617744a3a1133a9ddca583837f","Accurate prediction of the state of charge (SOC) in lithium-ion batteries is critical for unmanned aerial vehicle (UAV) flight safety and energy management. Current deep learning approaches lack explicit temporal modeling, limiting their ability to predict multi-step SOC trajectories under dynamic condition adaptability. To address these limitations, this paper proposes a hybrid deep learning framework, termed temporal-aware transformer networks (TATNS). The framework combines localized spatio-temporal feature extraction with long-range dependency modeling through temporal encoders and a sliding window-based multi-output mechanism, enhancing prediction accuracy and adaptability in fluctuating environments. Experimental validation was conducted using a large-scale dataset under varying operational conditions. The prediction results demonstrate the superior performance, with mean absolute percentage error values of 4.320, respectively, representing reductions more than 7.97% compared to conventional models including long short-term memory, recurrent neural network, and standalone convolutional neural network/transformer architectures. The model robustness was further verified across diverse temperature scenarios, consistently achieving high prediction accuracy. Compared to traditional deep learning methods, the TATNS framework exhibits enhanced reliability and precision in SOC prediction, demonstrating significant potential for next-generation UAV systems. © The Author(s) 2025.","Deep learning; Energy management; State of charge prediction; Transformer networks; Unmanned aerial vehicles","lithium ion; article; controlled study; convolutional neural network; deep learning; diagnosis; electric potential; energy conservation; feature extraction; human; long short term memory network; prediction; reliability; temperature; unmanned aerial vehicle","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105027996231"
"Zhao J.; Yu L.; Cai K.; Zhu Y.; Han Z.","Zhao, Jingjing (57815542800); Yu, Lanchenhui (57221012063); Cai, Kaiquan (26535495300); Zhu, Yanbo (7406072866); Han, Zhu (55767186700)","57815542800; 57221012063; 26535495300; 7406072866; 55767186700","RIS-Aided Ground-Aerial NOMA Communications: A Distributionally Robust DRL Approach","2022","IEEE Journal on Selected Areas in Communications","40","4","","1287","1301","87","10.1109/JSAC.2022.3143230","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123302041&doi=10.1109%2FJSAC.2022.3143230&partnerID=40&md5=473b16ea6432b162c8a9c2258a1322d2","A reconfigurable intelligent surface (RIS) aided air-to-ground uplink non-orthogonal transmission framework is investigated for next generation multiple access. Occupying the same spectrum resource, unmanned aerial vehicle (UAV) users and ground users (GUs) are connected to terrestrial cellular networks via the uplink non-orthogonal multiple access (NOMA) protocol. As the flight safety is important for employing UAVs in civil airspace, the collision avoidance mechanism has to be considered during the flight. Therefore, a joint optimization problem of the UAV trajectory design, RIS configuration, and uploading power control is formulated for maximizing the network sum rate, while ensuring the UAV's fight safety and satisfying the minimum data rate requirements of both the UAV and GU. The resultant problem is a sequential decision making one across multiple coherent time slots. Besides, the unknown locations of obstacles bring uncertainties into the decision making process. To tackle this challenging problem, a sample-efficient deep reinforcement learning (DRL) algorithm is proposed to optimize the UAV trajectory, RIS configuration, and power control simultaneously. Moreover, considering the ambiguous uncertainties in the environment, a distributionally robust DRL algorithm is further proposed to provide the worst-case performance guarantee. Numerical results demonstrate that the two proposed DRL algorithms outperform the conventional ones in terms of learning efficiency and robustness. It is also shown that the network sum rate is significantly improved by the proposed RIS-NOMA scheme compared to the conventional RIS-orthogonal multiple access (OMA) scheme and the case where no RIS is deployed.  © 1983-2012 IEEE.","Air-to-ground communications; distributionally robust deep reinforcement learning; next generation multiple access; non-orthogonal multiple access; reconfigurable intelligent surface","Aircraft control; Antennas; Decision making; Learning algorithms; Medium access control; Power control; Reinforcement learning; Trajectories; Unmanned aerial vehicles (UAV); Air-to-ground communications; Distributionally robust deep reinforcement learning; Multiple access; Next generation multiple access; Non-orthogonal; Non-orthogonal multiple access; Power-control; Reconfigurable; Reconfigurable intelligent surface; Uncertainty; Uplink; Deep learning","Article","Final","","Scopus","2-s2.0-85123302041"
"Gholami L.; Ducange P.; Gotta A.; Cassara P.","Gholami, Ladan (59301855400); Ducange, Pietro (16425459700); Gotta, Alberto (9846429300); Cassara, Pietro (24767643400)","59301855400; 16425459700; 9846429300; 24767643400","Leveraging Explainable AI for 3-D Geometry-Based Channel Status Prediction in UAV-Assisted Communication Networks","2025","IEEE Open Journal of the Communications Society","6","","","7256","7269","1","10.1109/OJCOMS.2025.3603140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105014388155&doi=10.1109%2FOJCOMS.2025.3603140&partnerID=40&md5=b931434eafe15d3bc048c40de5efa7fd","Accurate prediction of receiver state is vital for optimizing network performance in urban settings, where rapid spatial variations in channel conditions pose significant challenges to communication quality. This paper presents a Machine Learning-based framework for predicting channel states in Unmanned Aerial Vehicle-assisted mmWave communication networks. Given that mmWave signals are susceptible to blockage by buildings and other urban structures, predicting receiver conditions at a specific location can be determined by directly deploying the geometric features describing the built-up environment surrounding the receiver. A set of geometrical features is extracted and used as input to train the adopted learning models, namely Decision Tree, Linear Decision Tree (LDT), Random Forest, Support Vector Machine, and Deep Neural Network (DNN), to estimate the probability of three distinct receiver states: Line-of-Sight, Non-Line-of-Sight, and Blocked. Experimental results indicate that the DNN-based model achieves the highest prediction accuracy and robustness, while the LDT provides computational efficiency and straightforward explainability. To improve the interpretability of the black-box DNN model, we employ the SHapley Additive exPlanations (SHAP) method, which identifies the most influential environmental features in state probability prediction. Furthermore, we enrich the standard 3GPP model by incorporating the top SHAP-ranked features, leading to notable performance improvements. © 2020 IEEE.","Channel model explainability; feature engineering; geometrical features analysis; mmWave; receiver state prediction","Antennas; Communication channels (information theory); Decision trees; Deep neural networks; Forecasting; Geometry; Learning systems; Optimization; Random forests; Signal receivers; Support vector machines; Unmanned aerial vehicles (UAV); Channel model explainability; Channel modelling; Communications networks; Feature analysis; Feature engineerings; Geometrical feature analyze; Geometrical features; Mm waves; Receiver state prediction; State prediction; Computational efficiency","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014388155"
"De Almeida A.G.; Colombini E.L.; Da Silva Simoes A.","De Almeida, Aline Gabriel (57427098400); Colombini, Esther Luna (15844865900); Da Silva Simoes, Alexandre (35615776000)","57427098400; 15844865900; 35615776000","Controlling Tiltrotors Unmanned Aerial Vehicles (UAVs) with Deep Reinforcement Learning","2023","Proceedings - 2023 Latin American Robotics Symposium, 2023 Brazilian Symposium on Robotics, and 2023 Workshop of Robotics in Education, LARS/SBR/WRE 2023","","","","107","112","3","10.1109/LARS/SBR/WRE59448.2023.10333034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181114602&doi=10.1109%2FLARS%2FSBR%2FWRE59448.2023.10333034&partnerID=40&md5=a73e6e45a19e898409da6a22af2b38da","Unmanned Aerial Vehicles (UAVs) have gained significant attention in various domains due to their versatility and potential applications. Effective control of UAVs is crucial for achieving desired flight behaviors and optimizing their performance. This paper presents a comprehensive exploration of learning-based approaches for controlling UAVs with fixed-rotors and tiltrotors, specifically focusing on the Proximal Policy Optimization (PPO) and Twin-Delayed Deep Deterministic Policy Gradient (TD3) algorithms. The study aims to compare and evaluate the efficacy of these two state-of-the-art reinforcement learning algorithms in controlling UAVs with varying designs and control complexities. By utilizing PPO and TD3, we address the challenges associated with maneuvering UAVs in dynamic environments and achieving precise control under different flight conditions. We conducted extensive simulations to assess the performance of PPO and TD3 algorithms in diverse UAV scenarios, considering multiple design configurations and control requirements. The evaluation criteria encompassed stability, robustness, trajectory tracking accuracy, and control efficiency. Results demonstrate the suitability and effectiveness of both PPO and TD3 in controlling UAVs.  © 2023 IEEE.","Proximal Policy Optimization (PPO); Reinforcement Learning; Tiltrotor; Twin-Delayed Deep Deterministic Policy Gradient (TD3); Unmanned Aerial Vehicle (UAV)","Aircraft control; Antennas; Deep learning; Learning algorithms; Maneuverability; Stability criteria; Unmanned aerial vehicles (UAV); Aerial vehicle; Deterministics; Performance; Policy gradient; Policy optimization; Proximal policy optimization; Reinforcement learnings; Tilt rotor; Twin-delayed deep deterministic policy gradient (TD3); Unmanned aerial vehicle; Reinforcement learning","Conference paper","Final","","Scopus","2-s2.0-85181114602"
"Brilli R.; Legittimo M.; Crocetti F.; Leomanni M.; Fravolini M.L.; Costante G.","Brilli, Raffaele (57455021900); Legittimo, Marco (57454708300); Crocetti, Francesco (56528505800); Leomanni, Mirko (45161291100); Fravolini, Mario Luca (6603726671); Costante, Gabriele (55555456700)","57455021900; 57454708300; 56528505800; 45161291100; 6603726671; 55555456700","Monocular Reactive Collision Avoidance for MAV Teleoperation with Deep Reinforcement Learning","2023","Proceedings - IEEE International Conference on Robotics and Automation","2023-May","","","12535","12541","7","10.1109/ICRA48891.2023.10160427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168684718&doi=10.1109%2FICRA48891.2023.10160427&partnerID=40&md5=234a5d2bb85b7b687dd315139efd5619","Enabling Micro Aerial Vehicles (MAVs) with semi-autonomous capabilities to assist their teleoperation is crucial in several applications. Remote human operators do not have, in general, the situational awareness to perceive obstacles near the drone, nor the readiness to provide commands to avoid collisions. In this work, we devise a novel teleoperation setting that asks the operator to provide a simple high-level signal encoding the speed and the direction they expect the drone to follow. We then endow the MAV with an end-to-end Deep Reinforcement Learning (DRL) model that computes control commands to track the desired trajectory while performing collision avoidance. Differently from State-of-the-Art (SotA) works, it allows the robot to move freely in the 3D space, requires only the current RGB image captured by a monocular camera and the current robot position, and does not make any assumption about obstacle shape and size. We show the effectiveness and the generalization capabilities of our strategy by comparing it against a SotA baseline in photorealistic simulated environments. © 2023 IEEE.","","Antennas; Collision avoidance; Deep learning; Drones; Intelligent robots; Micro air vehicle (MAV); Reinforcement learning; Signal encoding; 'current; Autonomous capability; Collisions avoidance; Human operator; Micro aerial vehicle; Reactive collisions; Reinforcement learnings; Situational awareness; State of the art; Vehicle teleoperation; Remote control","Conference paper","Final","","Scopus","2-s2.0-85168684718"
"Zhao M.; Song H.; Ma W.; Liang M.; Zhang Y.; Zhu J.; Zhang Y.; Liu X.","Zhao, Mingwei (59562044500); Song, Heng (57444555700); Ma, Wenjie (60229056200); Liang, Mingxuan (59562558400); Zhang, Yuanyuan (59647033100); Zhu, Junwu (55704615100); Zhang, Yonglong (56528512300); Liu, Xu (57219717246)","59562044500; 57444555700; 60229056200; 59562558400; 59647033100; 55704615100; 56528512300; 57219717246","Robustness-driven multi-UAV intention recognition framework: Integration of video data completion and feature learning","2026","Applied Soft Computing","187","","114356","","","0","10.1016/j.asoc.2025.114356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024194384&doi=10.1016%2Fj.asoc.2025.114356&partnerID=40&md5=abe95c88f49526377618d47738fa0583","The increasingly contested, sensor-degraded airspace raises demands for robust intention recognition in Unmanned Aerial Vehicle (UAV) swarms—a key enabler of collaborative autonomy. However, most learning-based recognizers are developed on clean data, small-scale settings, or simplified perception pipelines. This paper proposes a robustness-driven multi-UAV intention recognition framework that integrates video frame completion with feature learning. First, we couple an Extended Kalman Filter (EKF) with a Temporal Generative Adversarial Network (T-GAN) to complete and denoise video streams, restoring physically consistent trajectories. Second, we design a unified Convolutional Neural Network (CNN)–Graph Neural Network (GNN)–Transformer pipeline to encode spatial layouts, collaborative relations, and long-range dynamics, followed by a Multilayer Perceptron (MLP) head for intention inference. Third, structural regularization, Huber-based dynamic loss weighting, and adversarial training are incorporated to enhance generalization and resilience. We evaluate across five intention categories under ideal and perturbed conditions (frame loss, sensor noise, and low resolution). The framework attains 96.0% average test accuracy, outperforming Weighted Contrastive Predictive Coding LSTM (W-CPCLSTM) and other baselines by 3.8%–19.6% points. Under 30% frame loss, accuracy improves from 0.765 to 0.841 and trajectory mean squared error (MSE) drops from 0.067 to 0.049; similar gains are observed under strong noise and low resolution. Moreover, the posterior probability of the true intent exceeds 50% within 2 s. © 2025 Elsevier B.V.","Deep learning; Intent recognition; Multi-UAVs; Robustness; Video frame completion","Antennas; Codes (symbols); Convolutional neural networks; Data integration; Extended Kalman filters; Mean square error; Pipelines; Training aircraft; Unmanned aerial vehicles (UAV); Aerial vehicle; Deep learning; Feature learning; Frame loss; Intent recognition; Intention recognition; Multi UAV; Robustness; Video frame; Video frame completion; Deep learning","Article","Final","","Scopus","2-s2.0-105024194384"
"Muduli K.; Maurya A.; Ghosh I.","Muduli, Kaliprasana (58636185300); Maurya, Anshul (58790766500); Ghosh, Indrajit (60242237200)","58636185300; 58790766500; 60242237200","Single-Frame Machine Learning Approach to Predict Vehicular Yielding Intention While Approaching a Pedestrian Crosswalk","2025","Transportation Research Record","","","","","","0","10.1177/03611981251364833","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022068210&doi=10.1177%2F03611981251364833&partnerID=40&md5=49a78fc2eb1a966ecbb7c48c6fb7dea2","Pedestrian safety at uncontrolled crosswalks is a global concern, especially in India, where uncontrolled crosswalks contribute to high fatality rates. Predicting driver yielding intentions is crucial for improving safety, yet research in this area is limited. This study introduces a novel single-frame analysis using machine learning models and drone-captured high-resolution trajectory data to predict yielding intentions. The random forest model demonstrated superior performance, achieving an accuracy of 84%, with a precision of 83% and recall of 84%, outperforming other models in robustness and predictive reliability. Feature importance analysis identified vehicle speed, vehicle acceleration, and pedestrian speed as the most significant factors influencing yielding behavior. The innovation of this study lies in its application of single-frame analysis, a departure from traditional sequential models. This approach enables rapid, real-time predictions essential for immediate pedestrian safety interventions, reducing computational complexity, and sidestepping issues common to data-heavy sequential methods. The effectiveness of single-frame analysis could revolutionize pedestrian safety measures by integrating these predictive capabilities into advanced vehicular technologies and dynamic urban infrastructure. Potential applications include smart crosswalks equipped with sensors and dynamic digital signage that utilize model predictions to improve real-time pedestrian safety. Additionally, traffic light systems and personal safety devices, such as smartphones or wearables, could be optimized to receive direct alerts, significantly enhancing pedestrian decision-making and safety. These applications can provide real-time alerts, significantly reducing the risk of pedestrian-vehicle collisions and enabling safer navigation for vulnerable road users. © The Author(s) 2025","machine learning; pedestrian safety; random forest; real-time predictive systems; single-frame analysis; trajectory data","Behavioral research; Decision making; Digital devices; Forecasting; Machine learning; Motor transportation; Random forests; Real time systems; Traffic control; Traffic signals; Vehicles; Fatality rates; Machine learning approaches; Machine-learning; Predictive systems; Random forests; Real- time; Real-time predictive system; Single frames; Single-frame analysis; Trajectory data; Crosswalks; Learning systems; Pedestrian safety","Article","Article in press","","Scopus","2-s2.0-105022068210"
"Hu W.; Zhang W.; Xiong J.","Hu, Weijun (55726435400); Zhang, Weijie (59284352700); Xiong, Jingyi (57879609100)","55726435400; 59284352700; 57879609100","Ship Track Prediction Based on Sliding Window BLSTM Network","2023","Lecture Notes in Electrical Engineering","1010 LNEE","","","934","945","1","10.1007/978-981-99-0479-2_85","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151066293&doi=10.1007%2F978-981-99-0479-2_85&partnerID=40&md5=6c25f6f4634f830bd34a2ecffe3b6618","The trajectory prediction of maritime targets is an urgent problem to be solved in order to effectively manage and control the situation in the sea area. The UAV has the advantages of strong real-time performance, high resolution and relatively stable viewing angle. Trajectory prediction of targets at sea. In this paper, a method of ship track prediction based on sliding window based bidirectional long short-term memory network (Bi-LSTM) is proposed using ship track data. Considering the high feature dimension of ship position information, the LSTM network theory is used to construct a ship track prediction model based on the sliding window BLSTM network, and the spatiotemporal features of the ship are extracted, and the position, speed and heading output of the network are used to predict the ship track. The simulation results show that, compared with the prediction results of LSTM and RNN, the prediction accuracy and generalization ability of the sliding window BLSTM network are better in the direct flight, steering and maneuvering scenarios. © 2023, Beijing HIWING Sci. and Tech. Info Inst.","Bi-LSTM; Deep learning; Sliding window; Track prediction","Flight simulators; Long short-term memory; Ships; Bidirectional long short-term memory network; Deep learning; Maritime targets; Memory network; Prediction-based; Sea areas; Sliding Window; Track prediction; Trajectory prediction; Urgent problems; Forecasting","Conference paper","Final","","Scopus","2-s2.0-85151066293"
"Rostum H.; Vásárhelyi J.","Rostum, Hussam (58519288700); Vásárhelyi, József (17436122300)","58519288700; 17436122300","Enhancing Machine Learning Techniques in VSLAM for Robust Autonomous Unmanned Aerial Vehicle Navigation","2025","Electronics (Switzerland)","14","7","1440","","","4","10.3390/electronics14071440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002350418&doi=10.3390%2Felectronics14071440&partnerID=40&md5=40ad06d32fe11b917c4f48bfce3ac2e8","This study introduces a visual SLAM real-time system designed for small indoor environments. The system demonstrates resilience against significant motion clutter and supports wide-baseline loop closing, re-localization, and automatic initialization. Leveraging state-of-the-art algorithms, the approach presented in this article utilizes adapted Oriented FAST and Rotated BRIEF features for tracking, mapping, re-localization, and loop closing. In addition, the research uses an adaptive threshold to find putative feature matches that provide efficient map initialization and accurate tracking. The assignment is to process visual information from the camera of a DJI Tello drone for the construction of an indoor map and the estimation of the trajectory of the camera. In a ’survival of the fittest’ style, the algorithms selectively pick adaptive points and keyframes for reconstruction. This leads to robustness and a concise traceable map that develops as scene content emerges, making lifelong operation possible. The results give an improvement in the RMSE for the adaptive ORB algorithm and the adaptive threshold (3.280). However, the standard ORB algorithm failed to achieve the mapping process. © 2025 by the authors.","computer vision; covisibility grap; drones; image registration; keyframes; mapping and localization; tracking; VSLAM","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105002350418"
"Zhao M.; Wang G.; Fu Q.; Guo X.; Chen Y.; Li T.; Liu X.","Zhao, Minrui (57217007328); Wang, Gang (57193315688); Fu, Qiang (59795584400); Guo, Xiangke (56217899000); Chen, Yu (58635999700); Li, Tengda (57220748992); Liu, XiangYu (58744195900)","57217007328; 57193315688; 59795584400; 56217899000; 58635999700; 57220748992; 58744195900","MW-MADDPG: a meta-learning based decision-making method for collaborative UAV swarm","2023","Frontiers in Neurorobotics","17","","1243174","","","13","10.3389/fnbot.2023.1243174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173569243&doi=10.3389%2Ffnbot.2023.1243174&partnerID=40&md5=cbb2805ada631f4ae573e532eb2738bf","Unmanned Aerial Vehicles (UAVs) have gained popularity due to their low lifecycle cost and minimal human risk, resulting in their widespread use in recent years. In the UAV swarm cooperative decision domain, multi-agent deep reinforcement learning has significant potential. However, current approaches are challenged by the multivariate mission environment and mission time constraints. In light of this, the present study proposes a meta-learning based multi-agent deep reinforcement learning approach that provides a viable solution to this problem. This paper presents an improved MAML-based multi-agent deep deterministic policy gradient (MADDPG) algorithm that achieves an unbiased initialization network by automatically assigning weights to meta-learning trajectories. In addition, a Reward-TD prioritized experience replay technique is introduced, which takes into account immediate reward and TD-error to improve the resilience and sample utilization of the algorithm. Experiment results show that the proposed approach effectively accomplishes the task in the new scenario, with significantly improved task success rate, average reward, and robustness compared to existing methods. Copyright © 2023 Zhao, Wang, Fu, Guo, Chen, Li and Liu.","MADDPG; meta learning; Model Agnostic Meta Learning (MAML); multi-agent reinforcement learning (MARL); UAV","Antennas; Decision making; Deep learning; Fertilizers; Learning systems; Life cycle; Multi agent systems; Swarm intelligence; Unmanned aerial vehicles (UAV); Aerial vehicle; Deterministics; Metalearning; Model agnostic meta learning; Multi agent; Multi-agent deep deterministic policy gradient; Multi-agent reinforcement learning; Policy gradient; Unmanned aerial vehicle; Agnostic; algorithm; article; decision making; human; learning; reinforcement (psychology); reward; unmanned aerial vehicle; Reinforcement learning","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85173569243"
"Pan N.; Zhang R.; Yang T.; Cui C.; Xu C.; Gao F.","Pan, Neng (57220901871); Zhang, Ruibin (57199382230); Yang, Tiankai (57220891444); Cui, Can (58993612900); Xu, Chao (56510573200); Gao, Fei (57192979422)","57220901871; 57199382230; 57220891444; 58993612900; 56510573200; 57192979422","Fast-Tracker 2.0: Improving autonomy of aerial tracking with active vision and human location regression","2021","IET Cyber-systems and Robotics","3","4","","292","301","28","10.1049/csy2.12033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122901868&doi=10.1049%2Fcsy2.12033&partnerID=40&md5=33907c901399379df2f5f12c34c5c0c4","In recent years, several progressive studies promote the development of aerial tracking. One of the representative studies is our previous work Fast-Tracker which is applicable to various challenging tracking scenarios. However, it suffers from two main drawbacks: (1) the oversimplification in target detection by using artificial markers and (2) the contradiction between simultaneous target and environment perception with limited onboard vision. In this study, we upgrade the target detection in Fast-Tracker to detect and localise a human target based on deep learning and non-linear regression to solve the former problem. For the latter one, we equip the quadrotor system with 360° active vision on a customised gimbal camera. Furthermore, we improve the tracking trajectory planning in Fast-Tracker by incorporating an occlusion-aware mechanism that generates observable tracking trajectories. Comprehensive real-world tests confirm the proposed system's robustness and real-time capability. Benchmark comparisons with Fast-Tracker validate that the proposed system presents better tracking performance even when performing more difficult tracking tasks. The cover image is based on the Original Article Fast-Tracker 2.0: Improving autonomy of aerial tracking with active vision and human location regression by Can Cui et al., https://doi.org/10.1049/csy2.12033. © 2021 The Authors. IET Cyber-Systems and Robotics published by John Wiley & Sons Ltd on behalf of Zhejiang University Press.","autonomous aerial vehicles; motion planning; navigation; path planning","Air navigation; Antennas; Autonomous vehicles; Benchmarking; Deep learning; Target tracking; Active Vision; Aerial tracking; Artificial markers; Environment perceptions; Motion-planning; Non-linear regression; Quadrotor systems; Targets detection; Tracking trajectory; Tracking trajectory planning; Motion planning","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85122901868"
